dep_var,cycle,size_decile,beta_ind_own,se_ind_own,t_ind_own,p_ind_own,stars,ci95_lo,ci95_hi,nobs,entities,time_periods
amihud_illiq,exp_2009Q3_2019Q3,7,-0.0007584041011008989,0.002228340383695746,-0.34034481744798384,0.7336029115045157,,-0.005125951253144561,0.003609143050942763,13925,2049,41
amihud_illiq,exp_2009Q3_2019Q3,8,-0.0014635749429655045,0.0035174278202986685,-0.41609238845482005,0.6773481984689385,,-0.008357733470750894,0.005430583584819885,17526,2085,41
amihud_illiq,exp_2009Q3_2019Q3,9,0.0002287898466472439,0.0006089060256987772,0.3757391731912752,0.7071149093315816,,-0.0009646659637223593,0.0014222456570168471,21373,1877,41
amihud_illiq,exp_2009Q3_2019Q3,10,0.0002255737008715692,0.00014790966364250453,1.525077505529169,0.12725395468812994,,-6.432923986773964e-05,0.0005154766416108781,23616,1283,41
amihud_illiq,exp_2020Q3_2023Q4,1,0.4475796325430425,1.3706387551969332,0.3265482103479077,0.7445881009888615,,-2.2388723276429467,3.134031592729032,227,93,14
amihud_illiq,exp_2020Q3_2023Q4,2,-0.16238247247208223,0.4594911471180511,-0.3533963026068126,0.723932144527669,,-1.0629851208234624,0.7382201758792979,797,252,14
amihud_illiq,exp_2020Q3_2023Q4,3,0.09476657384104152,0.15639041517245086,0.6059615209572974,0.5446760542005444,,-0.21175863989696214,0.4012917875790452,1469,440,14
amihud_illiq,exp_2020Q3_2023Q4,4,-0.20770764785177337,0.09802625168216608,-2.1188981960182574,0.03424032789464726,**,-0.3998391011488189,-0.015576194554727862,2460,703,14
amihud_illiq,exp_2020Q3_2023Q4,5,-0.03147472065768288,0.036115307702774005,-0.8715063683443383,0.38357918697686677,,-0.10226072375511992,0.03931128243975417,2991,913,14
amihud_illiq,exp_2020Q3_2023Q4,6,-0.022508839503311878,0.014009089358150366,-1.6067310963518433,0.10822152773916938,,-0.049966654645286594,0.004948975638662839,4066,1131,14
amihud_illiq,exp_2020Q3_2023Q4,7,-0.011484665636063852,0.00410931013836318,-2.7947916436987215,0.005218787693751059,***,-0.019538913507255687,-0.0034304177648720197,5240,1337,14
amihud_illiq,exp_2020Q3_2023Q4,8,-0.007663862593046198,0.0028239092250656552,-2.7139195994757994,0.006669399438462786,***,-0.013198724674174881,-0.0021290005119175134,7190,1522,14
amihud_illiq,exp_2020Q3_2023Q4,9,-0.003131690688188155,0.0024130421671682,-1.2978184678236755,0.19438506769545794,,-0.007861253335837827,0.0015978719594615175,10039,1554,14
amihud_illiq,exp_2020Q3_2023Q4,10,0.00035607560600424545,0.00034604693840707446,1.0289806569112705,0.30350909554513983,,-0.00032217639327362046,0.0010343276052821114,13636,1379,14
amihud_illiq,rec_2001Q1_2001Q4,2,-60.56374474132954,55.0788294414366,-1.0995830041327377,0.2760570421838966,,-168.51825044654527,47.390760963886194,115,51,4
amihud_illiq,rec_2001Q1_2001Q4,3,-18.747869083858575,9.767501574192364,-1.9194129574950964,0.06064786021584423,*,-37.89217216927561,0.39643400155845754,120,64,4
amihud_illiq,rec_2001Q1_2001Q4,4,-2.2225520763302833,3.1871580637253554,-0.697346046820289,0.48717270554254966,,-8.46938188123198,4.024277728571413,267,159,4
amihud_illiq,rec_2001Q1_2001Q4,5,0.22356733688662794,0.9405222003796568,0.23770553932313496,0.8123065448348519,,-1.6198561758574994,2.066990849630755,535,282,4
amihud_illiq,rec_2001Q1_2001Q4,6,0.49789331247086394,0.5302230800521003,0.9390261027904339,0.34830914997226947,,-0.5413439244312526,1.5371305493729805,785,396,4
amihud_illiq,rec_2001Q1_2001Q4,7,-0.023124262936562445,0.03883969128536769,-0.5953771044847153,0.5518685551069402,,-0.09925005785588312,0.053001531982758227,905,413,4
amihud_illiq,rec_2001Q1_2001Q4,8,0.01592733204008394,0.026259308064555936,0.6065404313368865,0.544537175813715,,-0.03554091176644569,0.06739557584661357,672,305,4
amihud_illiq,rec_2001Q1_2001Q4,9,0.038095996120857095,0.030286974953204607,1.2578343059918644,0.20967413442094962,,-0.021266474787423932,0.09745846702913813,420,174,4
amihud_illiq,rec_2001Q1_2001Q4,10,0.0013192605937523967,0.0021397374430730774,0.6165525578959271,0.53773594326946,,-0.002874624794670835,0.005513145982175628,984,297,4
amihud_illiq,rec_2007Q4_2009Q2,2,-35.284425154531235,28.31779406995679,-1.2460160232595785,0.21592217443173567,,-90.78730153164653,20.218451222584072,188,87,7
amihud_illiq,rec_2007Q4_2009Q2,3,1.8329647399561095,4.060935586410686,0.4513651351894997,0.6521650417238192,,-6.126469009408835,9.792398489321053,488,256,7
amihud_illiq,rec_2007Q4_2009Q2,4,-0.006171867512517422,0.40883126502594525,-0.015096368699017534,0.9879602584712945,,-0.80748114696337,0.7951374119383352,1177,561,7
amihud_illiq,rec_2007Q4_2009Q2,5,-0.10041636307594388,0.12866255052914655,-0.7804630225575707,0.43531655568711836,,-0.3525949621130711,0.15176223596118338,1731,790,7
amihud_illiq,rec_2007Q4_2009Q2,6,-0.047886622125325386,0.05307444177700633,-0.9022539007856606,0.36708786787235503,,-0.15191252800825777,0.05613928375760701,2210,891,7
amihud_illiq,rec_2007Q4_2009Q2,7,-0.02295749104664779,0.01683398354560826,-1.3637586721199488,0.17285303344913827,,-0.055952098796039976,0.0100371167027444,2327,853,7
amihud_illiq,rec_2007Q4_2009Q2,8,-0.007647313631062288,0.005334195293982634,-1.433639604400878,0.151853671747201,,-0.01810233640726825,0.0028077091451436742,2587,827,7
amihud_illiq,rec_2007Q4_2009Q2,9,0.003135650213453775,0.002773313586342634,1.1306511563984294,0.25834748058225987,,-0.0023000444157777874,0.008571344842685336,2541,669,7
amihud_illiq,rec_2007Q4_2009Q2,10,-0.00023994837279629945,0.0007676430791422828,-0.3125780448179159,0.7546380820501493,,-0.0017445288079151737,0.0012646320623225747,2224,445,7
