dep_var,window_start_q,window_end_q,window_end_date,beta_ind_own,se_ind_own,pval_ind_own,ci95_lo,ci95_hi,nobs,entities,time_periods
price_info,2006Q3,2010Q2,2010-06-30 23:59:59.999999,-4.517780095921524,1.5555360742010795,0.0036829249034917577,-7.56663080135564,-1.4689293904874083,36198,3291,16
price_info,2006Q4,2010Q3,2010-09-30 23:59:59.999999,-5.535906277138209,1.455384090104548,0.0001427840598717811,-8.388459093743123,-2.683353460533295,36180,3285,16
price_info,2007Q1,2010Q4,2010-12-31 23:59:59.999999,-5.928750070749492,1.2092439574893585,9.490161423375554e-07,-8.298868227428635,-3.558631914070349,36260,3289,16
price_info,2007Q2,2011Q1,2011-03-31 23:59:59.999999,-5.567900827411498,1.2789103662332182,1.3430435144012876e-05,-8.074565145228606,-3.0612365095943908,36359,3281,16
price_info,2007Q3,2011Q2,2011-06-30 23:59:59.999999,-6.224733210436453,1.3478384806252062,3.8833333149135285e-06,-8.866496632461857,-3.5829697884110487,36456,3284,16
price_info,2007Q4,2011Q3,2011-09-30 23:59:59.999999,-6.611128282276338,1.3713928422729211,1.4365769711588428e-06,-9.299058253131264,-3.923198311421413,36495,3223,16
price_info,2008Q1,2011Q4,2011-12-31 23:59:59.999999,-7.447784310179691,1.188157667148539,3.693676475791108e-10,-9.776573337790827,-5.118995282568555,36536,3219,16
price_info,2008Q2,2012Q1,2012-03-31 23:59:59.999999,-6.374314384784979,1.485364610427382,1.7803786164005686e-05,-9.285629021222647,-3.4629997483473103,36641,3196,16
price_info,2008Q3,2012Q2,2012-06-30 23:59:59.999999,-6.100286116124056,1.4209702371425954,1.7673451432553833e-05,-8.885387780923542,-3.3151844513245687,36834,3228,16
price_info,2008Q4,2012Q3,2012-09-30 23:59:59.999999,-6.414414046355777,1.5022628720563,1.961522453441944e-05,-9.358849275586124,-3.469978817125429,36926,3176,16
price_info,2009Q1,2012Q4,2012-12-31 23:59:59.999999,-7.793173557367166,1.1901554983443732,5.913336487139986e-11,-10.125878334122138,-5.460468780612194,37078,3168,16
price_info,2009Q2,2013Q1,2013-03-31 23:59:59.999999,-7.449061430988686,1.0802508211471575,5.453859586168619e-12,-9.566353040437114,-5.331769821540258,37428,3207,16
price_info,2009Q3,2013Q2,2013-06-30 23:59:59.999999,-6.813834535952632,0.9554004898406926,1.0094147739891923e-12,-8.68641949604039,-4.941249575864875,37747,3293,16
price_info,2009Q4,2013Q3,2013-09-30 23:59:59.999999,-6.8573670066310735,0.9259690949108556,1.3344880755994382e-13,-8.67226643265635,-5.042467580605797,37946,3313,16
price_info,2010Q1,2013Q4,2013-12-31 23:59:59.999999,-6.992987188961668,0.8772294909221907,1.5543122344752192e-15,-8.712356991169163,-5.273617386754174,38204,3372,16
price_info,2010Q2,2014Q1,2014-03-31 23:59:59.999999,-7.4833573609893485,0.6753404612639894,0.0,-8.807024665066768,-6.159690056911929,38455,3405,16
price_info,2010Q3,2014Q2,2014-06-30 23:59:59.999999,-6.886710465019122,0.9350985666012818,1.8141044222375058e-13,-8.719503655557634,-5.053917274480609,38714,3429,16
price_info,2010Q4,2014Q3,2014-09-30 23:59:59.999999,-6.448476028732322,0.8971560846436477,6.719069745031447e-13,-8.20690195463387,-4.690050102830773,39025,3431,16
price_info,2011Q1,2014Q4,2014-12-31 23:59:59.999999,-6.208927185404569,1.0299532604238906,1.6724945872681474e-09,-8.227635575835395,-4.1902187949737435,39316,3462,16
price_info,2011Q2,2015Q1,2015-03-31 23:59:59.999999,-4.580111089862541,1.0797069905965953,2.220934794161522e-05,-6.696336791431868,-2.4638853882932144,39592,3466,16
price_info,2011Q3,2015Q2,2015-06-30 23:59:59.999999,-4.7705431285139275,1.1343860265035772,2.6124764728630012e-05,-6.993939740460939,-2.547146516566916,39876,3482,16
price_info,2011Q4,2015Q3,2015-09-30 23:59:59.999999,-5.576644362498684,1.384557344664248,5.6427546751391944e-05,-8.29037675804061,-2.862911966956758,40226,3514,16
price_info,2012Q1,2015Q4,2015-12-31 23:59:59.999999,-5.438530248978286,1.2572750047778225,1.524809934294602e-05,-7.902789258342818,-2.974271239613754,40584,3529,16
price_info,2012Q2,2016Q1,2016-03-31 23:59:59.999999,-5.113181929747872,1.0608677624009573,1.4425832441933295e-06,-7.1924827440537475,-3.0338811154419956,40899,3532,16
price_info,2012Q3,2016Q2,2016-06-30 23:59:59.999999,-5.222362317765773,0.9638248159033139,6.051279743957139e-08,-7.111458956936269,-3.3332656785952777,41167,3565,16
price_info,2012Q4,2016Q3,2016-09-30 23:59:59.999999,-4.104649302701003,0.8962460814699625,4.668483733816231e-06,-5.861291622382129,-2.348006983019877,41441,3577,16
price_info,2013Q1,2016Q4,2016-12-31 23:59:59.999999,-4.207863999504415,0.9258033747142544,5.507892521183777e-06,-6.022438613944353,-2.3932893850644765,41771,3602,16
price_info,2013Q2,2017Q1,2017-03-31 23:59:59.999999,-4.087003248297323,0.8513770883143739,1.5889414841652183e-06,-5.755702341393496,-2.4183041552011506,42065,3590,16
price_info,2013Q3,2017Q2,2017-06-30 23:59:59.999999,-4.011819350214497,0.7966639057865446,4.780577518292972e-07,-5.573280605556125,-2.45035809487287,42315,3620,16
price_info,2013Q4,2017Q3,2017-09-30 23:59:59.999999,-3.7860999518238163,0.7414536000402798,3.300383579762922e-07,-5.2393490079027645,-2.332850895744868,42534,3611,16
price_info,2014Q1,2017Q4,2017-12-31 23:59:59.999999,-3.6513281345052584,0.6809423239257286,8.269425899598559e-08,-4.985975089399687,-2.31668117961083,43136,4047,16
price_info,2014Q2,2018Q1,2018-03-31 23:59:59.999999,-3.34998760447342,0.6194317995839224,6.404220354028212e-08,-4.564073931657908,-2.135901277288932,43778,4103,16
price_info,2014Q3,2018Q2,2018-06-30 23:59:59.999999,-3.200308677095302,0.5817983370926109,3.805447246207905e-08,-4.34063341779682,-2.0599839363937846,44437,4173,16
