dep_var,ind_own,curve_value,ci_lo,ci_hi
amihud_illiq,0.13566059603064357,-0.01020471393202573,-0.06731748530153868,0.04690805743748722
amihud_illiq,0.1362027310439685,-0.010245162260217868,-0.06734165686449527,0.046851332344059526
amihud_illiq,0.1367448660572934,-0.010285568555431616,-0.06735436066341109,0.04678322355254787
amihud_illiq,0.13728700107061834,-0.01032593306936146,-0.0673556740648361,0.04670380792611317
amihud_illiq,0.13782913608394326,-0.010366256053701874,-0.0673456747601623,0.046613162652758555
amihud_illiq,0.13837127109726818,-0.010406537760147348,-0.06732444077732802,0.04651136525703332
amihud_illiq,0.1389134061105931,-0.010446778440392358,-0.06729205049338538,0.04639849361260067
amihud_illiq,0.13945554112391803,-0.010486978346131387,-0.06724858264797258,0.0462746259557098
amihud_illiq,0.13999767613724295,-0.010527137729058916,-0.06719411635773531,0.046139840899617486
amihud_illiq,0.14053981115056788,-0.010567256840869428,-0.06712873113174875,0.045994217450009894
amihud_illiq,0.1410819461638928,-0.010607335933257403,-0.06705250688799319,0.04583783502147838
amihud_illiq,0.14162408117721773,-0.010647375257917325,-0.06696552397094412,0.04567077345510947
amihud_illiq,0.14216621619054265,-0.010687375066543664,-0.0668678631703413,0.04549311303725397
amihud_illiq,0.14270835120386757,-0.010727335610830918,-0.06675960574120812,0.045304934519546286
amihud_illiq,0.1432504862171925,-0.010767257142473558,-0.06664083342519841,0.045106319140251296
amihud_illiq,0.14379262123051742,-0.010807139913166069,-0.06651162847335455,0.04489734864702242
amihud_illiq,0.14433475624384234,-0.010846984174602925,-0.06637207367036847,0.04467810532116263
amihud_illiq,0.14487689125716727,-0.010886790178478623,-0.0662222523604443,0.04444867200348705
amihud_illiq,0.1454190262704922,-0.010926558176487626,-0.0660622484748708,0.04420913212189554
amihud_illiq,0.14596116128381711,-0.010966288420324431,-0.06589214656141994,0.04395956972077108
amihud_illiq,0.14650329629714204,-0.011005981161683507,-0.06571203181569954,0.04370006949233253
amihud_illiq,0.14704543131046696,-0.011045636652259347,-0.06552199011459671,0.04343071681007801
amihud_illiq,0.14758756632379189,-0.01108525514374642,-0.06532210805196317,0.04315159776447033
amihud_illiq,0.1481297013371168,-0.01112483688783922,-0.06511247297670439,0.04286279920102595
amihud_illiq,0.14867183635044173,-0.011164382136232215,-0.06489317303345041,0.042564408760985974
amihud_illiq,0.14921397136376666,-0.011203891140619902,-0.06466429720600003,0.04225651492476022
amihud_illiq,0.14975610637709158,-0.011243364152696748,-0.06442593536374902,0.04193920705835552
amihud_illiq,0.1502982413904165,-0.011282801424157241,-0.06417817831132916,0.041612575463014674
amihud_illiq,0.15084037640374143,-0.011322203206695865,-0.06392111784170806,0.04127671142831634
amihud_illiq,0.15138251141706635,-0.011361569752007092,-0.06365484679301928,0.04093170728900509
amihud_illiq,0.15192464643039127,-0.011400901311785411,-0.06337945910941885,0.04057765648584802
amihud_illiq,0.1524667814437162,-0.011440198137725305,-0.06309504990629028,0.040214653630839675
amihud_illiq,0.15300891645704112,-0.011479460481521247,-0.06280171554015011,0.039842794577107626
amihud_illiq,0.15355105147036605,-0.01151868859486773,-0.06249955368363813,0.03946217649390267
amihud_illiq,0.15409318648369097,-0.011557882729459224,-0.0621886634060133,0.039072897947094856
amihud_illiq,0.1546353214970159,-0.011597043136990219,-0.06186914525961488,0.03867505898563444
amihud_illiq,0.15517745651034082,-0.011636170069155186,-0.0615411013727933,0.03826876123448292
amihud_illiq,0.15571959152366574,-0.011675263777648617,-0.06120463554986162,0.03785410799456439
amihud_illiq,0.15626172653699066,-0.01171432451416499,-0.060859853378674236,0.03743120435034426
amihud_illiq,0.1568038615503156,-0.011753352530398786,-0.06050686234649591,0.03700015728569833
amihud_illiq,0.1573459965636405,-0.011792348078044482,-0.060145771964891515,0.03656107580880255
amihud_illiq,0.15788813157696543,-0.011831311408796565,-0.05977669390443719,0.036114071086844064
amihud_illiq,0.15843026659029036,-0.011870242774349515,-0.059399742140136075,0.03565925659143704
amihud_illiq,0.15897240160361528,-0.011909142426397814,-0.05901503310850706,0.03519674825571144
amihud_illiq,0.1595145366169402,-0.01194801061663594,-0.05862268587741745,0.034726664644145575
amihud_illiq,0.16005667163026513,-0.011986847596758374,-0.05822282232983567,0.034249127136318926
amihud_illiq,0.16059880664359005,-0.012025653618459605,-0.057815567362805236,0.03376426012588602
amihud_illiq,0.16114094165691498,-0.012064428933434117,-0.057401049103072616,0.03327219123620438
amihud_illiq,0.1616830766702399,-0.012103173793376368,-0.056979399140954394,0.03277305155420166
amihud_illiq,0.16222521168356482,-0.012141888449980867,-0.05655075278419338,0.03226697588423164
